Source,Target,IntervalNumber,StartTime,EndTime,Duration,StartOrbit,EndOrbit
WalkerDelta_8,Ground station 1,17,2023-06-03 04:59:00,2023-06-03 05:08:00,540,34,34
WalkerDelta_4,Ground station 1,20,2023-06-03 05:21:00,2023-06-03 05:25:00,240,34,34
WalkerDelta_7,Ground station 1,15,2023-06-03 05:23:00,2023-06-03 05:33:00,600,34,34
WalkerDelta_3,Ground station 1,18,2023-06-03 05:46:00,2023-06-03 05:50:00,240,34,34
WalkerDelta_6,Ground station 1,18,2023-06-03 05:47:00,2023-06-03 05:59:00,720,34,34
WalkerDelta_2,Ground station 1,20,2023-06-03 06:12:00,2023-06-03 06:16:00,240,34,35
WalkerDelta_5,Ground station 1,18,2023-06-03 06:12:00,2023-06-03 06:24:00,720,34,35
WalkerDelta_1,Ground station 1,21,2023-06-03 06:37:00,2023-06-03 06:42:00,300,35,35
WalkerDelta_8,Ground station 1,18,2023-06-03 06:37:00,2023-06-03 06:48:00,660,35,35
WalkerDelta_4,Ground station 1,21,2023-06-03 07:01:00,2023-06-03 07:08:00,420,35,35
WalkerDelta_7,Ground station 1,16,2023-06-03 07:02:00,2023-06-03 07:13:00,660,35,35
WalkerDelta_3,Ground station 1,19,2023-06-03 07:26:00,2023-06-03 07:34:00,480,35,35
WalkerDelta_6,Ground station 1,19,2023-06-03 07:27:00,2023-06-03 07:38:00,660,35,35
WalkerDelta_2,Ground station 1,21,2023-06-03 07:51:00,2023-06-03 08:00:00,540,36,36
WalkerDelta_5,Ground station 1,19,2023-06-03 07:53:00,2023-06-03 08:03:00,600,36,36
WalkerDelta_1,Ground station 1,22,2023-06-03 08:16:00,2023-06-03 08:25:00,540,36,36
WalkerDelta_8,Ground station 1,19,2023-06-03 08:18:00,2023-06-03 08:27:00,540,36,36
WalkerDelta_4,Ground station 1,22,2023-06-03 08:40:00,2023-06-03 08:51:00,660,36,36
WalkerDelta_7,Ground station 1,17,2023-06-03 08:44:00,2023-06-03 08:52:00,480,36,36
WalkerDelta_3,Ground station 1,20,2023-06-03 09:05:00,2023-06-03 09:16:00,660,36,36
WalkerDelta_6,Ground station 1,20,2023-06-03 09:10:00,2023-06-03 09:17:00,420,36,36
WalkerDelta_9,Ground station 1,17,2023-06-03 09:18:00,2023-06-03 09:24:00,360,36,37
WalkerDelta_2,Ground station 1,22,2023-06-03 09:30:00,2023-06-03 09:41:00,660,37,37
WalkerDelta_5,Ground station 1,20,2023-06-03 09:36:00,2023-06-03 09:42:00,360,37,37
WalkerDelta_1,Ground station 1,23,2023-06-03 09:55:00,2023-06-03 10:06:00,660,37,37
WalkerDelta_8,Ground station 1,20,2023-06-03 10:02:00,2023-06-03 10:07:00,300,37,37
WalkerDelta_4,Ground station 1,23,2023-06-03 10:20:00,2023-06-03 10:31:00,660,37,37
WalkerDelta_7,Ground station 1,18,2023-06-03 10:28:00,2023-06-03 10:32:00,240,37,37
WalkerDelta_10,Ground station 1,15,2023-06-03 10:29:00,2023-06-03 10:41:00,720,37,37
WalkerDelta_3,Ground station 1,21,2023-06-03 10:45:00,2023-06-03 10:56:00,660,37,37
WalkerDelta_6,Ground station 1,21,2023-06-03 10:53:00,2023-06-03 10:57:00,240,37,37
WalkerDelta_9,Ground station 1,18,2023-06-03 10:54:00,2023-06-03 11:06:00,720,37,38
WalkerDelta_2,Ground station 1,23,2023-06-03 11:10:00,2023-06-03 11:20:00,600,38,38
WalkerDelta_5,Ground station 1,21,2023-06-03 11:19:00,2023-06-03 11:23:00,240,38,38
WalkerDelta_1,Ground station 1,24,2023-06-03 11:36:00,2023-06-03 11:43:00,420,38,38
WalkerDelta_8,Ground station 1,21,2023-06-03 11:43:00,2023-06-03 11:49:00,360,38,38
WalkerDelta_4,Ground station 1,24,2023-06-03 12:02:00,2023-06-03 12:06:00,240,38,38
WalkerDelta_7,Ground station 1,19,2023-06-03 12:08:00,2023-06-03 12:15:00,420,38,38
WalkerDelta_10,Ground station 1,16,2023-06-03 12:09:00,2023-06-03 12:20:00,660,38,38
WalkerDelta_6,Ground station 1,22,2023-06-03 12:33:00,2023-06-03 12:41:00,480,38,39
WalkerDelta_9,Ground station 1,19,2023-06-03 12:35:00,2023-06-03 12:45:00,600,39,39
WalkerDelta_5,Ground station 1,22,2023-06-03 12:58:00,2023-06-03 13:07:00,540,39,39
WalkerDelta_8,Ground station 1,22,2023-06-03 13:22:00,2023-06-03 13:33:00,660,39,39
WalkerDelta_7,Ground station 1,20,2023-06-03 13:47:00,2023-06-03 13:58:00,660,39,39
WalkerDelta_10,Ground station 1,17,2023-06-03 13:52:00,2023-06-03 13:59:00,420,39,39
WalkerDelta_6,Ground station 1,23,2023-06-03 14:12:00,2023-06-03 14:23:00,660,40,40
WalkerDelta_9,Ground station 1,20,2023-06-03 14:18:00,2023-06-03 14:24:00,360,40,40
WalkerDelta_5,Ground station 1,23,2023-06-03 14:37:00,2023-06-03 14:48:00,660,40,40
WalkerDelta_8,Ground station 1,23,2023-06-03 15:01:00,2023-06-03 15:13:00,720,40,40
WalkerDelta_7,Ground station 1,21,2023-06-03 15:27:00,2023-06-03 15:38:00,660,40,40
WalkerDelta_10,Ground station 1,18,2023-06-03 15:35:00,2023-06-03 15:39:00,240,40,40
WalkerDelta_6,Ground station 1,24,2023-06-03 15:52:00,2023-06-03 16:02:00,600,41,41
WalkerDelta_9,Ground station 1,21,2023-06-03 16:01:00,2023-06-03 16:05:00,240,41,41
WalkerDelta_5,Ground station 1,24,2023-06-03 16:17:00,2023-06-03 16:26:00,540,41,41
WalkerDelta_8,Ground station 1,24,2023-06-03 16:43:00,2023-06-03 16:49:00,360,41,41
WalkerDelta_10,Ground station 1,19,2023-06-03 17:15:00,2023-06-03 17:23:00,480,41,42
WalkerDelta_9,Ground station 1,22,2023-06-03 17:40:00,2023-06-03 17:49:00,540,42,42
WalkerDelta_10,Ground station 1,20,2023-06-03 18:54:00,2023-06-03 19:05:00,660,42,43
WalkerDelta_9,Ground station 1,23,2023-06-03 19:19:00,2023-06-03 19:30:00,660,43,43
WalkerDelta_10,Ground station 1,21,2023-06-03 20:34:00,2023-06-03 20:44:00,600,44,44
WalkerDelta_9,Ground station 1,24,2023-06-03 20:59:00,2023-06-03 21:08:00,540,44,44
WalkerDelta_2,Ground station 1,24,2023-06-03 23:25:00,2023-06-03 23:29:00,240,45,45
WalkerDelta_1,Ground station 1,25,2023-06-03 23:48:00,2023-06-03 23:55:00,420,46,46
WalkerDelta_4,Ground station 1,25,2023-06-04 00:11:00,2023-06-04 00:21:00,600,46,46
WalkerDelta_3,Ground station 1,22,2023-06-04 00:35:00,2023-06-04 00:46:00,660,46,46
WalkerDelta_2,Ground station 1,25,2023-06-04 01:00:00,2023-06-04 01:11:00,660,46,46
WalkerDelta_1,Ground station 1,26,2023-06-04 01:25:00,2023-06-04 01:36:00,660,47,47
WalkerDelta_4,Ground station 1,26,2023-06-04 01:49:00,2023-06-04 02:01:00,720,47,47
WalkerDelta_3,Ground station 1,23,2023-06-04 02:15:00,2023-06-04 02:26:00,660,47,47
WalkerDelta_2,Ground station 1,26,2023-06-04 02:40:00,2023-06-04 02:51:00,660,47,47
WalkerDelta_1,Ground station 1,27,2023-06-04 03:06:00,2023-06-04 03:15:00,540,48,48
WalkerDelta_4,Ground station 1,27,2023-06-04 03:31:00,2023-06-04 03:40:00,540,48,48
WalkerDelta_3,Ground station 1,24,2023-06-04 03:57:00,2023-06-04 04:05:00,480,48,48
WalkerDelta_6,Ground station 1,25,2023-06-04 04:08:00,2023-06-04 04:09:00,60,48,48
WalkerDelta_2,Ground station 1,27,2023-06-04 04:23:00,2023-06-04 04:29:00,360,48,48
WalkerDelta_5,Ground station 1,25,2023-06-04 04:30:00,2023-06-04 04:37:00,420,48,49
WalkerDelta_1,Ground station 1,28,2023-06-04 04:49:00,2023-06-04 04:54:00,300,49,49
WalkerDelta_8,Ground station 1,25,2023-06-04 04:54:00,2023-06-04 05:03:00,540,49,49
